[2025-05-28T17:21:13.570849200] Restart Game
[2025-05-28T17:21:21.107225600] Initializing game with board size: 10
[2025-05-28T17:21:25.078296100] Random magic element chosen: ICE
[2025-05-28T17:21:25.237901800] Random magic element chosen: ICE
[2025-05-28T17:21:25.248311600] Random magic element chosen: LIGHTNING
[2025-05-28T17:21:25.248814400] Random magic element chosen: ICE
[2025-05-28T17:21:25.248814400] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252014400] Random magic element chosen: LIGHTNING
[2025-05-28T17:21:25.252014400] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252511900] Random magic element chosen: FIRE
[2025-05-28T17:21:25.252511900] Random magic element chosen: ACID
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (4, 7) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (5, 2) = 8
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (5, 3) = 7
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (5, 4) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (5, 5) = 5
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (5, 9) = 7
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (6, 1) = 8
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (6, 2) = 7
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (6, 3) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (6, 7) = 4
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (7, 2) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (7, 3) = 5
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (7, 4) = 4
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (7, 7) = 3
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (8, 1) = 6
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (8, 2) = 5
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (8, 4) = 3
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (8, 6) = 1
[2025-05-28T17:22:01.490171] jjjsees Treasure at (8, 6)
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (8, 7) = 2
[2025-05-28T17:22:01.490171] jjjsees Treasure at (8, 7)
[2025-05-28T17:22:01.490171] Calculated distance between (9, 6) and (8, 8) = 3
[2025-05-28T17:22:01.490686] Calculated distance between (9, 6) and (0, 0) = 15
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 1) = 14
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (8, 9) = 4
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 2) = 13
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 3) = 12
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 6) = 9
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 7) = 10
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 9) = 12
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (9, 1) = 5
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (9, 3) = 3
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (9, 4) = 2
[2025-05-28T17:22:01.490758500] jjjsees Dragon at (9, 4)
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (9, 6) = 0
[2025-05-28T17:22:01.490758500] jjjsees Mage at (9, 6)
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 1) = 13
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (9, 9) = 3
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 2) = 12
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 3) = 11
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 4) = 10
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 5) = 9
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 7) = 9
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 8) = 10
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 9) = 11
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (2, 0) = 13
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 0) = 15
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 1) = 14
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 2) = 13
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 3) = 12
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 6) = 9
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 7) = 10
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (0, 9) = 12
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 1) = 13
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 2) = 12
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 3) = 11
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 4) = 10
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 5) = 9
[2025-05-28T17:22:01.490758500] Calculated distance between (9, 6) and (1, 7) = 9
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (1, 8) = 10
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (1, 9) = 11
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (2, 0) = 13
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (2, 1) = 12
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (2, 3) = 10
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (2, 5) = 8
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (2, 7) = 8
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (2, 8) = 9
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (3, 0) = 12
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (3, 1) = 11
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (3, 3) = 9
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (3, 4) = 8
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (3, 6) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (3, 7) = 7
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 0) = 11
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 1) = 10
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 2) = 9
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 4) = 7
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 5) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 6) = 5
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (4, 7) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (5, 2) = 8
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (5, 3) = 7
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (5, 4) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (5, 5) = 5
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (5, 9) = 7
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (6, 1) = 8
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (6, 2) = 7
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (6, 3) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (6, 7) = 4
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (7, 2) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (7, 3) = 5
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (7, 4) = 4
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (7, 7) = 3
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (8, 1) = 6
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (8, 2) = 5
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (8, 4) = 3
[2025-05-28T17:22:01.491823200] Calculated distance between (9, 6) and (8, 6) = 1
[2025-05-28T17:22:01.497768300] Calculated distance between (9, 6) and (8, 7) = 2
[2025-05-28T17:22:01.504935100] Calculated distance between (9, 6) and (8, 8) = 3
[2025-05-28T17:22:01.504935100] Calculated distance between (9, 6) and (8, 9) = 4
[2025-05-28T17:22:01.504935100] Calculated distance between (9, 6) and (9, 1) = 5
[2025-05-28T17:22:01.504935100] Calculated distance between (9, 6) and (9, 3) = 3
[2025-05-28T17:22:01.504935100] Calculated distance between (9, 6) and (9, 4) = 2
[2025-05-28T17:22:01.543056700] Calculated distance between (9, 6) and (9, 9) = 3
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:22:02.241656200] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:22:02.249836200] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:22:02.249836200] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:22:02.249836200] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:22:02.249836200] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:22:02.252776500] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:22:02.255366400] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:22:02.258393700] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:22:02.258393700] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:22:02.258393700] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:22:02.258393700] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:22:02.268362200] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:22:02.270886100] jjjsees Potion at (7, 7)
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:22:02.270886100] jjjsees Treasure at (8, 6)
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:22:02.270886100] jjjsees Treasure at (8, 7)
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:22:02.270886100] jjjsees Treasure at (8, 8)
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (9, 7) = 0
[2025-05-28T17:22:02.270886100] jjjsees Mage at (9, 7)
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:22:02.270886100] jjjsees Wall at (9, 9)
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 0) = 16
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 1) = 15
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 2) = 14
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 3) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 6) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 7) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (0, 9) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 1) = 14
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 2) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 3) = 12
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 4) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 5) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 7) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 8) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (1, 9) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 0) = 14
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 1) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 3) = 11
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 5) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 7) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (2, 8) = 8
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 0) = 13
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 1) = 12
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 3) = 10
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 4) = 9
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 6) = 7
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (3, 7) = 6
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 0) = 12
[2025-05-28T17:22:02.270886100] Calculated distance between (9, 7) and (4, 1) = 11
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (4, 2) = 10
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (4, 4) = 8
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (4, 5) = 7
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (4, 6) = 6
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (4, 7) = 5
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (5, 2) = 9
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (5, 3) = 8
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (5, 4) = 7
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (5, 5) = 6
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (5, 9) = 6
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (6, 1) = 9
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (6, 2) = 8
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (6, 3) = 7
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (6, 7) = 3
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (7, 2) = 7
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (7, 3) = 6
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (7, 4) = 5
[2025-05-28T17:22:02.271899700] Calculated distance between (9, 7) and (7, 7) = 2
[2025-05-28T17:22:02.278893300] Calculated distance between (9, 7) and (8, 1) = 7
[2025-05-28T17:22:02.278893300] Calculated distance between (9, 7) and (8, 2) = 6
[2025-05-28T17:22:02.278893300] Calculated distance between (9, 7) and (8, 4) = 4
[2025-05-28T17:22:02.278893300] Calculated distance between (9, 7) and (8, 6) = 2
[2025-05-28T17:22:02.281881700] Calculated distance between (9, 7) and (8, 7) = 1
[2025-05-28T17:22:02.285097400] Calculated distance between (9, 7) and (8, 8) = 2
[2025-05-28T17:22:02.288118800] Calculated distance between (9, 7) and (8, 9) = 3
[2025-05-28T17:22:02.288118800] Calculated distance between (9, 7) and (9, 1) = 6
[2025-05-28T17:22:02.288118800] Calculated distance between (9, 7) and (9, 3) = 4
[2025-05-28T17:22:02.288118800] Calculated distance between (9, 7) and (9, 4) = 3
[2025-05-28T17:22:02.297158900] Calculated distance between (9, 7) and (9, 9) = 2
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 0) = 15
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 1) = 14
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 2) = 13
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 3) = 12
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 6) = 9
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 7) = 8
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (0, 9) = 10
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 1) = 13
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 2) = 12
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 3) = 11
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 4) = 10
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 5) = 9
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 7) = 7
[2025-05-28T17:22:04.642981300] Calculated distance between (8, 7) and (1, 8) = 8
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (1, 9) = 9
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (2, 0) = 13
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (2, 1) = 12
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (2, 3) = 10
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (2, 5) = 8
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (2, 7) = 6
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (2, 8) = 7
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (3, 0) = 12
[2025-05-28T17:22:04.644162600] Calculated distance between (8, 7) and (3, 1) = 11
[2025-05-28T17:22:04.645209300] Calculated distance between (8, 7) and (3, 3) = 9
[2025-05-28T17:22:04.645209300] Calculated distance between (8, 7) and (3, 4) = 8
[2025-05-28T17:22:04.645209300] Calculated distance between (8, 7) and (3, 6) = 6
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (3, 7) = 5
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 0) = 11
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 1) = 10
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 2) = 9
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 4) = 7
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 5) = 6
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 6) = 5
[2025-05-28T17:22:04.645428300] Calculated distance between (8, 7) and (4, 7) = 4
[2025-05-28T17:22:04.645912400] Calculated distance between (8, 7) and (5, 2) = 8
[2025-05-28T17:22:04.645912400] Calculated distance between (8, 7) and (5, 3) = 7
[2025-05-28T17:22:04.645912400] Calculated distance between (8, 7) and (5, 4) = 6
[2025-05-28T17:22:04.645912400] Calculated distance between (8, 7) and (5, 5) = 5
[2025-05-28T17:22:04.645912400] Calculated distance between (8, 7) and (5, 9) = 5
[2025-05-28T17:22:04.645986] Calculated distance between (8, 7) and (6, 1) = 8
[2025-05-28T17:22:04.645986] Calculated distance between (8, 7) and (6, 2) = 7
[2025-05-28T17:22:04.645986] Calculated distance between (8, 7) and (6, 3) = 6
